Time,Temperature
1549308984,82.7
1549308985,82.2
1549308985,82.7
1549308986,82.2
1549308986,82.7
1549308987,82.7
1549308987,82.2
1549308988,82.2
1549308988,82.7
1549308989,82.7
1549308989,82.2
1549308990,82.7
1549308990,82.2
1549308991,82.2
1549308991,82.7
1549308992,82.7
1549308992,82.7
1549308993,82.7
1549308993,81.7
1549308994,82.7
1549308994,82.2
1549308995,82.7
1549308995,82.2
1549308996,82.7
1549308996,82.2
1549308997,82.7
1549308997,81.7
1549308998,82.7
1549308998,82.2
1549308999,82.7
1549308999,82.7
1549309000,82.7
1549309000,82.7
1549309001,82.7
1549309001,82.7
1549309002,82.2
1549309002,82.7
1549309003,82.7
1549309003,83.3
1549309004,82.7
1549309004,82.7
1549309005,82.2
1549309005,82.2
1549309006,82.7
1549309006,82.7
1549309007,82.2
1549309007,82.7
1549309008,82.7
1549309008,81.7
1549309009,82.7
1549309009,82.7
1549309010,82.2
1549309011,82.7
1549309011,82.7
1549309012,82.7
1549309012,83.8
1549309013,82.2
1549309013,83.3
1549309014,82.2
1549309014,82.7
1549309015,83.3
1549309015,82.7
1549309016,82.7
1549309016,82.7
1549309017,82.7
1549309017,82.7
1549309018,82.7
1549309018,82.7
1549309019,82.7
1549309019,82.7
1549309020,83.3
1549309020,82.7
1549309021,82.7
1549309021,82.7
1549309022,82.7
1549309022,82.7
1549309023,82.7
1549309023,82.7
1549309024,82.7
1549309024,83.3
1549309025,82.7
1549309025,82.2
1549309026,82.7
1549309026,82.7
1549309027,82.7
1549309027,82.2
1549309028,82.7
1549309028,82.7
1549309029,82.7
1549309029,82.7
1549309030,82.7
1549309030,82.7
1549309031,82.7
1549309031,83.3
1549309032,82.7
1549309032,82.7
1549309033,82.7
1549309033,82.7
1549309034,82.2
1549309034,82.7
1549309035,82.7
1549309035,82.7
1549309036,82.7
1549309036,82.7
1549309037,82.7
1549309037,82.7
1549309038,82.7
1549309038,82.7
1549309039,82.2
1549309039,82.7
1549309040,82.7
1549309041,82.7
1549309041,82.7
1549309042,82.2
1549309042,82.7
1549309043,82.7
1549309043,82.7
1549309044,82.7
1549309044,82.7
1549309045,82.7
1549309045,82.7
1549309046,83.3
1549309046,82.7
1549309047,82.7
1549309047,82.7
1549309048,82.7
1549309048,82.7
1549309049,82.7
1549309049,82.7
1549309050,83.3
1549309050,82.7
1549309051,82.7
1549309051,82.7
1549309052,83.3
1549309052,82.2
1549309053,82.7
1549309053,82.7
1549309054,82.7
1549309054,82.7
1549309055,83.3
1549309055,82.7
1549309056,82.7
1549309056,82.7
1549309057,82.7
1549309057,82.7
1549309058,83.8
1549309058,82.7
1549309059,82.2
1549309059,82.7
1549309060,83.3
1549309060,83.3
1549309061,82.7
1549309061,82.7
1549309062,82.7
1549309062,82.2
1549309063,82.7
1549309063,82.7
1549309064,82.7
1549309064,82.7
1549309065,82.7
1549309065,82.7
1549309066,82.7
1549309066,82.7
1549309067,82.7
1549309068,82.7
1549309068,82.7
1549309069,82.7
1549309069,82.2
1549309070,82.7
1549309070,82.7
1549309071,83.3
1549309071,82.2
1549309072,83.3
1549309072,82.7
1549309073,82.7
1549309073,82.7
1549309074,82.7
1549309074,82.7
1549309075,82.7
1549309075,82.7
1549309076,82.7
1549309076,82.7
1549309077,82.7
1549309077,83.3
1549309078,82.7
1549309078,83.3
1549309079,82.7
1549309079,82.7
1549309080,83.3
1549309080,83.8
1549309081,82.7
1549309081,83.3
1549309082,82.7
1549309082,82.7
1549309083,82.7
1549309083,82.7
1549309084,82.7
1549309084,83.3
1549309085,82.7
1549309085,82.7
1549309086,83.3
1549309086,83.3
1549309087,82.7
1549309087,82.7
1549309088,82.7
1549309088,82.7
1549309089,82.7
1549309089,82.7
1549309090,82.7
1549309090,82.7
1549309091,82.7
1549309092,82.7
1549309092,83.3
1549309093,82.7
1549309093,83.8
1549309094,83.3
1549309094,83.3
1549309095,83.3
1549309095,82.7
1549309096,82.7
1549309096,82.7
1549309097,82.7
1549309097,82.7
1549309098,82.7
1549309098,83.3
1549309099,83.3
1549309099,83.3
1549309100,82.7
1549309100,82.7
1549309101,82.7
1549309101,82.7
1549309102,82.7
1549309102,82.7
1549309103,83.8
1549309103,82.7
1549309104,83.3
1549309104,83.3
1549309105,83.3
1549309105,82.7
1549309106,83.3
1549309106,82.7
1549309107,82.7
1549309107,82.7
1549309108,82.7
1549309108,83.3
1549309109,83.8
1549309109,83.8
1549309110,82.7
1549309110,83.8
1549309111,82.7
1549309111,82.7
1549309112,82.7
1549309112,83.3
1549309113,83.3
1549309113,82.7
1549309114,83.3
1549309114,82.7
1549309115,83.3
1549309115,82.7
1549309116,82.7
1549309116,82.7
1549309117,82.7
1549309117,83.8
1549309118,83.8
1549309119,83.3
1549309119,82.7
1549309120,83.8
1549309120,83.3
1549309121,83.3
1549309121,83.3
1549309122,82.7
1549309122,83.3
1549309123,82.7
1549309123,82.7
1549309124,83.3
1549309124,83.8
1549309125,83.3
1549309125,82.7
1549309126,83.3
1549309126,83.8
1549309127,82.7
1549309127,83.8
1549309128,83.3
1549309128,83.8
1549309129,82.7
1549309129,82.7
1549309130,83.3
1549309130,83.8
1549309131,83.3
1549309131,83.8
1549309132,83.3
1549309132,82.7
1549309133,82.7
1549309133,82.7
1549309134,82.7
1549309134,82.7
1549309135,82.7
1549309135,83.3
1549309136,82.7
1549309136,82.7
1549309137,82.7
1549309137,83.8
1549309138,83.8
1549309138,83.8
1549309139,83.3
1549309139,83.3
1549309140,83.8
1549309140,83.3
1549309141,83.3
1549309141,83.3
1549309142,82.7
1549309142,83.8
1549309143,83.8
1549309143,82.7
1549309144,83.3
1549309144,83.3
1549309145,83.3
1549309145,83.3
1549309146,82.7
1549309146,82.7
1549309147,83.8
1549309147,82.7
1549309148,83.8
1549309149,83.3
1549309149,83.8
1549309150,82.7
1549309150,83.3
1549309151,83.8
1549309151,82.7
1549309152,83.3
1549309152,83.8
1549309153,83.8
1549309153,83.8
1549309154,82.7
1549309154,83.3
1549309155,83.8
1549309155,82.7
1549309156,83.3
1549309156,82.7
1549309157,83.3
1549309157,83.8
1549309158,83.3
1549309158,82.7
1549309159,83.3
1549309159,82.7
1549309160,83.3
1549309160,83.3
1549309161,83.8
1549309161,83.3
1549309162,82.7
1549309162,83.8
1549309163,83.3
1549309163,83.8
1549309164,83.3
1549309164,83.3
1549309165,83.3
1549309165,82.7
1549309166,83.8
1549309166,83.3
1549309167,82.7
1549309167,83.3
1549309168,82.7
1549309168,82.7
1549309169,83.8
1549309169,83.3
1549309170,82.7
1549309170,83.8
1549309171,83.8
1549309171,83.8
1549309172,82.7
1549309172,83.8
1549309173,82.7
1549309173,83.3
1549309174,83.8
1549309174,82.7
1549309175,83.3
1549309175,83.3
1549309176,82.7
1549309176,83.3
1549309177,83.8
1549309177,83.3
1549309178,83.8
1549309179,83.3
1549309179,83.3
1549309180,82.7
1549309180,83.8
1549309181,82.7
1549309181,83.8
1549309182,83.3
1549309182,83.3
1549309183,83.8
1549309183,83.3
1549309184,82.7
1549309184,83.8
1549309185,83.8
1549309185,83.3
1549309186,82.7
1549309186,83.8
1549309187,83.3
1549309187,82.7
1549309188,83.8
1549309188,83.3
1549309189,83.8
1549309189,83.3
1549309190,83.8
1549309190,82.7
1549309191,83.3
1549309191,83.8
1549309192,83.3
1549309192,82.7
1549309193,83.3
1549309193,82.7
1549309194,83.3
1549309194,83.8
1549309195,83.8
1549309195,83.3
1549309196,83.8
1549309196,83.3
1549309197,83.3
1549309197,82.7
1549309198,83.3
1549309198,83.8
1549309199,83.8
1549309199,83.8
1549309200,82.7
1549309200,83.3
1549309201,83.8
1549309201,83.3
1549309202,83.3
1549309202,83.8
1549309203,83.8
1549309203,83.8
1549309204,83.8
1549309204,83.3
1549309205,83.3
1549309205,83.8
1549309206,83.8
1549309207,83.3
1549309207,82.7
1549309208,83.3
1549309208,82.7
1549309209,83.8
1549309209,83.3
1549309210,83.3
1549309210,83.3
1549309211,83.8
1549309211,83.8
1549309212,83.3
1549309212,83.8
1549309213,83.8
1549309213,83.8
1549309214,83.8
1549309214,83.8
1549309215,83.8
1549309215,83.8
1549309216,83.3
1549309216,83.8
1549309217,83.3
1549309217,82.7
1549309218,83.3
1549309218,83.3
1549309219,83.8
1549309219,83.8
1549309220,82.7
1549309220,83.8
1549309221,83.3
1549309221,82.7
1549309222,83.3
1549309222,83.8
1549309223,83.8
1549309223,83.8
1549309224,83.8
1549309224,83.8
1549309225,82.7
1549309225,83.8
1549309226,83.8
1549309226,83.8
1549309227,83.8
1549309227,83.8
1549309228,82.7
1549309228,83.8
1549309229,82.7
1549309229,83.8
1549309230,83.8
1549309230,83.8
1549309231,83.8
1549309231,82.7
1549309232,83.8
1549309232,83.3
1549309233,83.3
1549309233,83.8
1549309234,84.4
1549309235,83.8
1549309235,83.8
1549309236,83.3
1549309236,83.3
1549309237,83.8
1549309237,83.3
1549309238,83.8
1549309238,83.8
1549309239,83.8
1549309239,83.3
1549309240,83.3
1549309240,83.8
1549309241,83.8
1549309241,83.8
1549309242,83.3
1549309242,83.8
1549309243,83.3
1549309243,83.8
1549309244,83.8
1549309244,83.8
1549309245,83.8
1549309245,83.8
1549309246,83.8
1549309246,83.3
1549309247,83.8
1549309247,83.8
1549309248,83.8
1549309248,83.8
1549309249,83.8
1549309249,83.8
1549309250,83.8
1549309250,83.3
1549309251,83.8
1549309251,83.8
1549309252,83.8
1549309252,83.3
1549309253,83.8
1549309253,83.3
1549309254,83.8
1549309254,83.8
1549309255,83.8
1549309255,83.8
1549309256,83.8
1549309256,83.3
1549309257,83.8
1549309257,83.8
1549309258,83.8
1549309258,83.8
1549309259,83.8
1549309259,83.3
1549309260,83.3
1549309260,83.8
1549309261,83.8
1549309261,83.8
1549309262,83.8
1549309262,83.8
1549309263,82.7
1549309264,83.8
1549309264,84.4
1549309265,83.3
1549309265,83.8
1549309266,82.7
1549309266,83.8
1549309267,83.8
1549309267,83.3
1549309268,83.8
1549309268,83.8
1549309269,83.3
1549309269,83.8
1549309270,83.8
1549309270,83.8
1549309271,83.8
1549309271,83.8
1549309272,83.8
1549309272,83.8
1549309273,83.8
1549309273,83.8
1549309274,83.3
1549309274,83.3
1549309275,83.8
1549309275,83.8
1549309276,83.8
1549309276,83.8
1549309277,83.8
1549309277,83.8
1549309278,83.8
1549309278,83.8
1549309279,83.8
1549309279,83.8
1549309280,83.8
1549309280,83.8
1549309281,84.4
1549309281,83.8
1549309282,83.3
1549309282,83.8
1549309283,83.8
1549309283,83.8
1549309284,83.8
1549309284,83.8
1549309285,83.8
1549309285,83.3
1549309286,83.8
1549309286,83.8
1549309287,83.8
1549309287,83.8
1549309288,83.8
1549309288,83.8
1549309289,83.8
1549309289,83.8
1549309290,83.8
1549309290,83.8
1549309291,83.8
1549309292,83.8
1549309292,83.8
1549309293,83.3
1549309293,83.8
1549309294,83.8
1549309294,83.8
1549309295,83.8
1549309295,83.8
1549309296,83.8
1549309296,83.8
1549309297,83.8
1549309297,83.8
1549309298,83.8
1549309298,83.8
1549309299,83.8
1549309299,83.3
1549309300,83.8
1549309300,83.8
1549309301,83.8
1549309301,83.8
1549309302,83.8
1549309302,83.8
1549309303,83.8
1549309303,83.8
1549309304,84.4
1549309304,83.8
1549309305,83.8
1549309305,83.8
1549309306,83.8
1549309306,83.8
1549309307,83.8
1549309307,83.8
1549309308,83.8
1549309308,83.8
1549309309,83.8
1549309309,83.8
1549309310,83.8
1549309310,83.8
1549309311,83.8
1549309311,83.8
1549309312,83.8
1549309312,83.8
1549309313,83.8
1549309313,83.8
1549309314,83.8
1549309314,83.8
1549309315,83.8
1549309315,83.8
1549309316,83.8
1549309316,83.8
1549309317,83.8
1549309317,83.8
1549309318,83.8
1549309318,84.4
1549309319,83.8
1549309319,83.8
1549309320,83.8
1549309321,83.8
1549309321,83.8
1549309322,83.8
1549309322,83.3
1549309323,83.3
1549309323,84.4
1549309324,83.8
1549309324,83.8
1549309325,83.8
1549309325,83.8
1549309326,84.4
1549309326,83.8
1549309327,83.8
1549309327,84.4
1549309328,84.4
1549309328,83.8
1549309329,83.8
1549309329,83.8
1549309330,83.3
1549309330,83.3
1549309331,83.8
1549309331,83.8
1549309332,83.8
1549309332,83.8
1549309333,83.8
1549309333,83.8
1549309334,83.8
1549309334,83.8
1549309335,83.3
1549309335,83.3
1549309336,83.8
1549309336,83.8
1549309337,83.3
1549309337,83.8
1549309338,83.8
1549309338,83.8
1549309339,83.8
1549309339,83.8
1549309340,83.8
1549309340,83.8
1549309341,83.8
1549309341,83.8
1549309342,83.8
1549309342,83.3
1549309343,83.8
1549309343,83.8
1549309344,83.8
1549309344,83.8
1549309345,83.8
1549309345,83.8
1549309346,83.8
1549309346,83.8
1549309347,83.8
1549309347,83.8
1549309348,83.8
1549309349,83.8
1549309349,83.8
1549309350,83.8
1549309350,83.3
1549309351,83.8
1549309351,83.8
1549309352,83.8
1549309352,83.8
1549309353,83.8
1549309353,83.3
1549309354,83.8
1549309354,83.8
1549309355,83.8
1549309355,84.4
1549309356,83.3
1549309356,83.8
1549309357,83.8
1549309357,83.8
1549309358,83.8
1549309358,83.8
1549309359,83.8
1549309359,83.8
1549309360,83.8
1549309360,83.8
1549309361,83.8
1549309361,84.4
1549309362,83.8
1549309362,83.8
1549309363,83.8
1549309363,83.8
1549309364,84.4
1549309364,83.8
1549309365,83.8
1549309365,83.8
1549309366,83.3
1549309366,84.4
1549309367,83.8
1549309367,83.8
1549309368,83.8
1549309368,84.4
1549309369,83.8
1549309369,83.8
1549309370,83.8
1549309370,83.8
1549309371,83.8
1549309371,83.8
1549309372,83.8
1549309372,84.4
1549309373,83.8
1549309373,83.8
1549309374,83.8
1549309374,84.4
1549309375,83.8
1549309376,83.8
1549309376,83.3
1549309377,83.8
1549309377,83.8
1549309378,83.8
1549309378,83.8
1549309379,83.8
1549309379,83.8
1549309380,83.8
1549309380,83.8
1549309381,83.8
1549309381,83.8
1549309382,83.8
1549309382,83.8
1549309383,83.8
1549309383,84.4
1549309384,83.8
1549309384,83.8
1549309385,83.8
1549309385,83.8
1549309386,83.8
1549309386,83.8
1549309387,83.8
1549309387,83.8
1549309388,83.8
1549309388,83.8
1549309389,83.8
1549309389,83.8
1549309390,83.8
1549309390,84.4
1549309391,83.8
1549309391,83.8
1549309392,83.8
1549309392,83.8
1549309393,83.8
1549309393,83.8
1549309394,83.8
1549309394,84.4
1549309395,83.8
1549309395,83.8
1549309396,83.8
1549309396,83.8
1549309397,83.8
1549309397,83.8
1549309398,83.8
1549309398,83.8
1549309399,83.8
1549309399,83.8
1549309400,83.8
1549309400,83.8
1549309401,83.8
1549309401,82.7
1549309402,83.8
1549309402,83.8
1549309403,83.8
1549309404,83.8
1549309404,83.8
1549309405,83.8
1549309405,84.4
1549309406,84.4
1549309406,84.4
1549309407,83.8
1549309407,83.8
1549309408,83.8
1549309408,83.8
1549309409,84.4
1549309409,83.8
1549309410,83.8
1549309410,83.8
1549309411,83.3
1549309411,84.4
1549309412,83.8
1549309412,83.8
1549309413,83.8
1549309413,83.8
1549309414,83.8
1549309414,83.8
1549309415,83.8
1549309415,83.8
1549309416,83.8
1549309416,83.8
1549309417,83.8
1549309417,84.4
1549309418,83.8
1549309418,83.8
1549309419,83.8
1549309419,83.8
1549309420,83.8
1549309420,84.4
1549309421,83.8
1549309421,83.8
1549309422,83.8
1549309422,83.8
1549309423,83.8
1549309423,83.8
1549309424,83.8
1549309424,83.8
1549309425,83.8
1549309425,84.4
1549309426,84.4
1549309426,83.8
1549309427,83.8
1549309427,83.8
1549309428,83.8
1549309428,83.8
1549309429,83.8
1549309429,83.8
1549309430,83.3
1549309431,83.8
1549309431,83.3
1549309432,84.4
1549309432,82.7
1549309433,83.8
1549309433,83.8
1549309434,83.8
1549309434,83.8
1549309435,83.8
1549309435,83.8
1549309436,83.8
1549309436,83.8
1549309437,83.8
1549309437,83.8
1549309438,83.8
1549309438,83.8
1549309439,83.3
1549309439,83.8
1549309440,83.8
1549309440,83.8
1549309441,83.8
1549309441,83.8
1549309442,83.8
1549309442,84.9
1549309443,83.8
1549309443,83.8
1549309444,84.4
1549309444,83.8
1549309445,83.8
1549309445,83.8
1549309446,83.8
1549309446,83.8
1549309447,83.8
1549309447,84.4
1549309448,83.8
1549309448,83.8
1549309449,83.3
1549309449,83.8
1549309450,83.8
1549309450,83.8
1549309451,83.8
1549309451,83.8
1549309452,83.8
1549309452,83.8
1549309453,83.8
1549309453,83.8
1549309454,83.8
1549309454,83.8
1549309455,83.8
1549309455,83.8
1549309456,83.8
1549309456,83.8
1549309457,83.8
1549309458,83.8
1549309458,83.8
1549309459,83.8
1549309459,83.8
1549309460,83.8
1549309460,83.8
1549309461,83.8
1549309461,84.4
1549309462,83.8
1549309462,83.8
1549309463,83.8
1549309463,83.8
1549309464,83.8
1549309464,83.8
1549309465,83.8
1549309465,83.8
1549309466,83.8
1549309466,84.4
1549309467,84.4
1549309467,83.8
1549309468,83.8
1549309468,83.8
1549309469,83.8
1549309469,83.8
1549309470,83.8
1549309470,83.8
1549309471,83.8
1549309471,83.8
1549309472,83.8
1549309472,84.4
1549309473,84.4
1549309473,83.8
1549309474,83.8
1549309474,83.8
1549309475,83.8
1549309475,83.8
1549309476,83.8
1549309476,84.4
1549309477,83.8
1549309477,83.8
1549309478,83.8
1549309478,83.8
1549309479,83.8
1549309479,83.8
1549309480,83.8
1549309480,83.8
1549309481,83.8
1549309481,83.8
1549309482,83.3
1549309482,83.8
1549309483,84.4
1549309483,84.4
1549309484,83.8
1549309485,84.4
1549309485,83.8
1549309486,83.8
1549309486,83.8
1549309487,83.8
1549309487,83.8
1549309488,84.4
1549309488,83.8
1549309489,83.8
1549309489,84.4
1549309490,83.8
1549309490,84.4
1549309491,83.8
1549309491,83.8
1549309492,83.8
1549309492,83.8
1549309493,83.8
1549309493,84.4
1549309494,83.8
1549309494,83.8
1549309495,83.3
1549309495,84.4
1549309496,83.8
1549309496,83.8
1549309497,83.8
1549309497,83.8
1549309498,83.8
1549309498,83.8
1549309499,83.8
1549309499,83.8
1549309500,84.4
1549309500,83.8
1549309501,83.8
1549309501,83.8
1549309502,84.4
1549309502,83.8
1549309503,84.4
1549309503,83.8
1549309504,83.8
1549309504,83.8
1549309505,83.8
1549309505,83.8
1549309506,83.8
1549309506,84.4
1549309507,83.8
1549309507,83.8
1549309508,83.8
1549309508,83.8
1549309509,83.8
1549309509,83.8
1549309510,83.8
1549309510,83.8
1549309511,83.8
1549309512,83.8
1549309512,83.8
1549309513,83.8
1549309513,83.8
1549309514,83.8
1549309514,83.8
1549309515,84.4
1549309515,83.8
1549309516,84.4
1549309516,83.8
1549309517,84.4
1549309517,83.8
1549309518,84.4
1549309518,83.8
1549309519,83.3
1549309519,83.8
1549309520,83.8
1549309520,83.8
1549309521,83.8
1549309521,83.8
1549309522,83.8
1549309522,83.8
1549309523,83.8
1549309523,84.4
1549309524,84.4
1549309524,84.4
1549309525,83.8
1549309525,83.8
1549309526,83.8
1549309526,84.4
1549309527,83.8
1549309527,83.8
1549309528,83.8
1549309528,83.8
1549309529,83.8
1549309529,83.8
1549309530,83.8
1549309530,83.8
1549309531,83.8
1549309531,84.4
1549309532,83.8
1549309532,84.4
1549309533,83.8
1549309533,84.4
1549309534,83.8
1549309534,83.8
1549309535,83.8
1549309535,83.8
1549309536,84.4
1549309536,83.8
1549309537,83.8
1549309537,84.4
1549309538,83.8
1549309538,83.8
1549309539,83.8
1549309539,84.9
1549309540,83.8
1549309541,83.8
1549309541,83.8
1549309542,83.8
1549309542,84.4
1549309543,84.4
1549309543,83.8
1549309544,83.8
1549309544,84.9
1549309545,84.4
1549309545,83.8
1549309546,84.4
1549309546,83.8
1549309547,84.4
1549309547,83.8
1549309548,84.4
1549309548,83.8
1549309549,83.8
1549309549,84.4
1549309550,83.8
1549309550,83.8
1549309551,83.8
1549309551,83.8
1549309552,83.8
1549309552,84.4
1549309553,83.8
1549309553,83.8
1549309554,83.8
1549309554,84.4
1549309555,84.4
1549309555,83.8
1549309556,83.8
1549309556,84.4
1549309557,83.8
1549309557,84.4
1549309558,84.4
1549309558,83.8
1549309559,84.4
1549309559,83.8
1549309560,83.8
1549309560,83.8
1549309561,83.8
1549309561,84.4
1549309562,84.9
1549309562,83.8
1549309563,83.8
1549309563,83.8
1549309564,83.8
1549309564,83.8
1549309565,83.8
1549309565,83.8
1549309566,83.8
1549309567,84.4
1549309567,83.8
1549309568,83.8
1549309568,83.3
1549309569,83.8
1549309569,83.8
1549309570,83.8
1549309570,83.8
1549309571,83.8
1549309571,83.8
1549309572,83.8
1549309572,83.8
1549309573,83.8
1549309573,83.8
1549309574,82.7
1549309574,84.4
1549309575,83.8
1549309575,83.8
1549309576,83.8
1549309576,83.8
1549309577,83.8
1549309577,83.8
1549309578,83.8
1549309578,84.4
1549309579,83.8
1549309579,83.8
1549309580,83.8
1549309580,83.8
1549309581,84.4
1549309581,83.8
1549309582,83.3
1549309582,83.8
1549309583,83.8
1549309583,83.8
1549309584,83.8
1549309584,83.8
1549309585,84.4
1549309585,83.8
1549309586,83.8
1549309586,83.8
1549309587,83.8
1549309587,83.8
1549309588,83.8
1549309588,83.8
1549309589,83.8
1549309590,83.8
1549309590,83.8
1549309591,83.8
1549309591,83.8
1549309592,84.4
1549309592,83.8
1549309593,83.8
1549309593,83.8
1549309594,83.8
1549309594,83.8
1549309595,83.8
1549309595,83.8
1549309596,83.8
1549309596,83.8
1549309597,83.8
1549309597,83.8
1549309598,83.8
1549309598,83.8
1549309599,82.7
1549309599,84.4
1549309600,83.8
1549309600,83.3
1549309601,83.8
1549309601,83.8
1549309602,83.8
1549309602,83.8
1549309603,83.8
1549309603,83.8
1549309604,83.8
1549309604,83.8
1549309605,84.4
1549309605,83.3
1549309606,83.8
1549309606,83.8
1549309607,84.4
1549309607,83.8
1549309608,83.8
1549309608,83.8
1549309609,83.8
1549309609,83.8
1549309610,83.8
1549309610,83.8
1549309611,83.8
1549309612,84.4
1549309612,83.8
1549309613,83.3
1549309613,83.8
1549309614,83.8
1549309614,83.8
1549309615,83.8
1549309615,83.8
1549309616,83.8
1549309616,83.8
1549309617,83.8
1549309617,83.8
1549309618,83.8
1549309618,83.8
1549309619,83.8
1549309619,83.8
1549309620,83.8
1549309620,83.8
1549309621,83.3
1549309621,83.8
1549309622,82.7
1549309622,83.8
1549309623,83.8
1549309623,83.8
1549309624,83.8
1549309624,83.8
1549309625,83.8
1549309625,83.8
1549309626,83.8
1549309626,83.8
1549309627,83.8
1549309627,83.8
1549309628,83.8
1549309628,83.8
1549309629,83.8
1549309629,83.8
1549309630,83.8
1549309630,83.8
1549309631,83.3
1549309631,83.8
1549309632,83.8
1549309632,83.8
1549309633,83.8
1549309634,83.8
1549309634,83.8
1549309635,83.8
1549309635,84.4
1549309636,83.8
1549309636,83.8
1549309637,83.3
1549309637,83.8
1549309638,83.8
1549309638,83.8
1549309639,83.8
1549309639,83.8
1549309640,83.8
1549309640,83.8
1549309641,83.8
1549309641,83.8
1549309642,83.8
1549309642,83.8
1549309643,83.8
1549309643,83.8
1549309644,83.8
1549309644,83.8
1549309645,83.8
1549309645,83.8
1549309646,83.8
1549309646,83.8
1549309647,84.4
1549309647,83.8
1549309648,83.8
1549309648,83.8
1549309649,83.8
1549309649,83.8
1549309650,83.8
1549309650,83.8
1549309651,83.8
1549309651,84.4
1549309652,83.8
1549309652,83.8
1549309653,83.8
1549309653,84.4
1549309654,83.8
1549309654,83.8
1549309655,83.8
1549309656,83.8
1549309656,83.8
1549309657,83.8
1549309657,83.3
1549309658,83.8
1549309658,83.8
1549309659,83.8
1549309659,83.8
1549309660,83.8
1549309660,83.8
1549309661,83.8
1549309661,83.8
1549309662,83.8
1549309662,83.8
1549309663,83.8
1549309663,83.8
1549309664,82.7
1549309664,83.8
1549309665,83.8
1549309665,83.8
1549309666,83.8
1549309666,83.8
1549309667,83.8
1549309667,83.8
1549309668,83.8
1549309668,84.4
1549309669,84.4
1549309669,83.8
1549309670,83.8
1549309670,83.8
1549309671,83.3
1549309671,83.3
1549309672,83.8
1549309672,83.8
1549309673,83.8
1549309673,83.8
1549309674,83.3
1549309674,83.8
1549309675,83.8
1549309675,83.8
1549309676,83.8
1549309676,83.8
1549309677,83.8
1549309677,83.8
1549309678,83.8
1549309679,83.8
1549309679,83.8
1549309680,83.8
1549309680,83.3
1549309681,84.4
1549309681,83.8
1549309682,83.8
1549309682,83.3
1549309683,82.7
1549309683,83.8
1549309684,83.8
1549309684,83.8
1549309685,83.8
1549309685,83.8
1549309686,83.8
1549309686,83.8
1549309687,83.8
1549309687,83.8
1549309688,83.8
1549309688,83.8
1549309689,83.8
1549309689,83.3
1549309690,83.8
1549309690,83.3
1549309691,83.3
1549309691,83.8
1549309692,83.8
1549309692,83.8
1549309693,83.8
1549309693,83.8
1549309694,83.3
1549309694,83.8
1549309695,83.8
1549309695,83.8
1549309696,83.3
1549309696,83.8
1549309697,83.8
1549309697,83.8
1549309698,83.8
1549309698,83.3
1549309699,83.8
1549309699,84.4
1549309700,83.8
1549309701,83.8
1549309701,83.8
1549309702,83.8
1549309702,83.8
1549309703,83.8
1549309703,83.8
1549309704,82.7
1549309704,83.8
1549309705,82.7
1549309705,83.8
1549309706,83.3
1549309706,83.8
1549309707,83.3
1549309707,83.8
1549309708,83.3
1549309708,83.3
1549309709,83.8
1549309709,83.8
1549309710,83.8
1549309710,83.8
1549309711,83.8
1549309711,83.8
1549309712,83.8
1549309712,83.8
1549309713,83.8
1549309713,83.8
1549309714,83.8
1549309714,83.8
1549309715,83.8
1549309715,83.8
1549309716,83.8
1549309716,83.3
1549309717,83.8
1549309717,83.8
