Time,Temperature
1549379829,68.8
1549379829,68.8
1549379830,68.8
1549379830,68.8
1549379831,68.8
1549379831,69.3
1549379832,68.8
1549379832,68.8
1549379833,67.7
1549379833,68.8
1549379834,68.8
1549379834,67.7
1549379835,68.8
1549379835,68.8
1549379836,68.8
1549379836,67.7
1549379837,68.8
1549379837,67.7
1549379838,68.2
1549379839,68.2
1549379839,68.8
1549379840,68.8
1549379840,68.8
1549379841,67.7
1549379841,68.2
1549379842,68.2
1549379842,67.7
1549379843,67.7
1549379843,67.7
1549379844,67.7
1549379844,68.8
1549379845,67.7
1549379845,67.7
1549379846,67.7
1549379846,68.2
1549379847,67.7
1549379847,68.8
1549379848,68.2
1549379848,67.7
1549379849,67.7
1549379849,68.2
1549379850,67.7
1549379850,67.7
1549379851,67.7
1549379851,67.7
1549379852,67.7
1549379852,68.2
1549379853,67.7
1549379853,67.7
1549379854,67.1
1549379854,67.7
1549379855,67.7
1549379855,67.1
1549379856,67.7
1549379856,67.7
1549379857,67.7
1549379857,67.7
1549379858,68.2
1549379858,67.7
1549379859,67.7
1549379859,67.7
1549379860,67.7
1549379860,68.2
1549379861,67.7
1549379861,67.7
1549379862,67.7
1549379863,67.7
1549379863,67.7
1549379864,67.7
1549379864,67.1
1549379865,67.7
1549379865,68.2
1549379866,67.7
1549379866,67.7
1549379867,67.7
1549379867,67.7
1549379868,67.7
1549379868,67.7
1549379869,67.7
1549379869,68.2
1549379870,67.1
1549379870,67.7
1549379871,67.1
1549379871,68.2
1549379872,67.7
1549379872,67.7
1549379873,67.1
1549379873,68.2
1549379874,67.7
1549379874,68.2
1549379875,67.7
1549379875,67.7
1549379876,67.7
1549379876,67.7
1549379877,67.1
1549379877,67.7
1549379878,67.7
1549379878,68.2
1549379879,67.7
1549379879,68.2
1549379880,67.7
1549379880,67.7
1549379881,68.2
1549379881,67.7
1549379882,67.7
1549379882,67.7
1549379883,67.7
1549379883,67.7
1549379884,67.7
1549379884,67.7
1549379885,67.7
1549379886,67.7
1549379886,67.7
1549379887,67.7
1549379887,67.7
1549379888,67.7
1549379888,67.7
1549379889,67.7
1549379889,67.7
1549379890,67.7
1549379890,67.1
1549379891,68.8
1549379891,67.7
1549379892,68.8
1549379892,67.1
1549379893,67.1
1549379893,67.7
1549379894,67.7
1549379894,67.7
1549379895,67.7
1549379895,67.7
1549379896,67.7
1549379896,67.7
1549379897,67.7
1549379897,67.7
1549379898,67.7
1549379898,67.7
1549379899,67.7
1549379899,67.7
1549379900,67.7
1549379900,67.7
1549379901,67.7
1549379901,67.7
1549379902,67.1
1549379902,67.7
1549379903,67.1
1549379903,67.7
1549379904,67.7
1549379904,67.7
1549379905,67.7
1549379905,67.7
1549379906,67.7
1549379906,67.1
1549379907,67.7
1549379908,68.8
1549379908,67.7
1549379909,67.7
1549379909,68.2
1549379910,67.7
1549379910,67.7
1549379911,67.7
1549379911,67.7
1549379912,67.7
1549379912,67.7
1549379913,68.2
1549379913,68.2
1549379914,67.7
1549379914,67.7
1549379915,67.1
1549379915,67.7
1549379916,67.7
1549379916,67.7
1549379917,67.7
1549379917,68.2
1549379918,67.7
1549379918,68.8
1549379919,68.2
1549379919,67.7
1549379920,67.7
1549379920,68.2
1549379921,67.7
1549379921,67.7
1549379922,68.2
1549379922,67.7
1549379923,67.7
1549379923,67.7
1549379924,67.7
1549379924,67.7
1549379925,68.2
1549379925,67.7
1549379926,68.2
1549379926,67.7
1549379927,67.7
1549379927,68.2
1549379928,68.2
1549379928,67.7
1549379929,67.7
1549379929,67.7
1549379930,67.7
1549379931,67.7
1549379931,67.1
1549379932,67.7
1549379932,68.2
1549379933,67.7
1549379933,67.7
1549379934,68.8
1549379934,67.7
1549379935,67.7
1549379935,67.1
1549379936,67.7
1549379936,67.7
1549379937,67.7
1549379937,67.7
1549379938,68.2
1549379938,67.7
1549379939,67.7
1549379939,67.7
1549379940,67.7
1549379940,67.7
1549379941,67.7
1549379941,68.2
1549379942,67.7
1549379942,68.2
1549379943,67.1
1549379943,67.7
1549379944,67.7
1549379944,67.7
1549379945,67.7
1549379945,67.7
1549379946,67.7
1549379946,67.7
1549379947,67.7
1549379947,68.2
1549379948,68.2
1549379948,67.7
1549379949,67.7
1549379949,68.2
1549379950,67.7
1549379950,67.7
1549379951,67.1
1549379951,68.8
1549379952,67.7
1549379952,68.2
1549379953,67.1
1549379953,67.7
1549379954,67.7
1549379955,67.7
1549379955,67.1
1549379956,67.7
1549379956,67.7
1549379957,67.7
1549379957,67.7
1549379958,67.7
1549379958,67.7
1549379959,67.7
1549379959,67.7
1549379960,67.7
1549379960,67.7
1549379961,67.7
1549379961,67.7
1549379962,67.7
1549379962,67.7
1549379963,67.7
1549379963,67.7
1549379964,68.2
1549379964,67.7
1549379965,67.7
1549379965,67.7
1549379966,68.2
1549379966,67.1
1549379967,67.7
1549379967,67.7
1549379968,67.1
1549379968,68.2
1549379969,67.7
1549379969,67.1
1549379970,67.7
1549379970,67.7
1549379971,67.7
1549379971,67.7
1549379972,67.7
1549379972,67.7
1549379973,67.7
1549379973,67.1
1549379974,67.7
1549379974,67.1
1549379975,67.7
1549379975,67.7
1549379976,67.7
1549379977,67.7
1549379977,67.7
1549379978,67.7
1549379978,67.7
1549379979,67.7
1549379979,67.7
1549379980,67.7
1549379980,67.7
1549379981,68.2
1549379981,67.7
1549379982,67.7
1549379982,67.7
1549379983,68.2
1549379983,67.7
1549379984,67.7
1549379984,67.7
1549379985,67.7
1549379985,67.7
1549379986,67.7
1549379986,67.7
1549379987,67.7
1549379987,67.7
1549379988,67.7
1549379988,67.7
1549379989,67.7
1549379989,67.1
1549379990,67.7
1549379990,67.1
1549379991,67.7
1549379991,67.7
1549379992,67.7
1549379992,67.7
1549379993,67.7
1549379993,67.7
1549379994,67.7
1549379994,67.7
1549379995,68.2
1549379995,68.2
1549379996,67.7
1549379996,67.7
1549379997,67.7
1549379997,67.7
1549379998,67.7
1549379998,67.7
1549379999,67.7
1549380000,67.7
1549380000,67.7
1549380001,67.7
1549380001,67.7
1549380002,67.7
1549380002,67.7
1549380003,67.7
1549380003,67.1
1549380004,67.7
1549380004,67.7
1549380005,67.7
1549380005,67.7
1549380006,67.7
1549380006,67.7
1549380007,67.7
1549380007,67.7
1549380008,67.7
1549380008,67.7
1549380009,67.7
1549380009,67.7
1549380010,67.7
1549380010,67.1
1549380011,67.7
1549380011,67.7
1549380012,67.7
1549380012,67.7
1549380013,67.7
1549380013,67.1
1549380014,68.2
1549380014,67.7
1549380015,68.2
1549380015,67.1
1549380016,67.1
1549380016,67.7
1549380017,67.1
1549380017,67.7
1549380018,67.7
1549380018,67.7
1549380019,67.7
1549380019,67.7
1549380020,67.1
1549380020,67.7
1549380021,67.7
1549380021,67.1
1549380022,67.1
1549380023,67.1
1549380023,67.7
1549380024,67.7
1549380024,67.7
1549380025,67.7
1549380025,67.7
1549380026,67.7
1549380026,67.7
1549380027,67.7
1549380027,67.7
1549380028,67.7
1549380028,67.7
1549380029,67.7
1549380029,67.7
1549380030,67.1
1549380030,67.7
1549380031,67.1
1549380031,67.1
1549380032,67.7
1549380032,67.7
1549380033,67.1
1549380033,67.7
1549380034,67.7
1549380034,67.7
1549380035,67.7
1549380035,67.1
1549380036,67.1
1549380036,67.7
1549380037,67.7
1549380037,67.1
1549380038,67.7
1549380038,67.1
1549380039,67.7
1549380039,67.7
1549380040,67.7
1549380040,66.6
1549380041,67.1
1549380041,67.7
1549380042,67.1
1549380042,67.1
1549380043,67.7
1549380043,67.1
1549380044,67.7
1549380044,67.7
1549380045,67.7
1549380046,67.7
1549380046,67.1
1549380047,67.7
1549380047,66.6
1549380048,67.1
1549380048,67.1
1549380049,67.7
1549380049,67.7
1549380050,67.1
1549380050,67.7
1549380051,67.1
1549380051,67.7
1549380052,67.1
1549380052,67.7
1549380053,67.1
1549380053,67.1
1549380054,67.1
1549380054,67.1
1549380055,67.1
1549380055,67.1
1549380056,67.7
1549380056,67.1
1549380057,67.1
1549380057,67.1
1549380058,66.6
1549380058,67.1
1549380059,67.7
1549380059,67.1
1549380060,67.7
1549380060,67.1
1549380061,67.1
1549380061,66.6
1549380062,67.1
1549380062,67.1
1549380063,67.7
1549380063,67.7
1549380064,67.1
1549380064,67.7
1549380065,66.6
1549380065,67.1
1549380066,67.1
1549380066,66.6
1549380067,66.6
1549380067,67.1
1549380068,67.1
1549380068,67.1
1549380069,67.1
1549380070,67.7
1549380070,67.1
1549380071,67.7
1549380071,67.1
1549380072,66.6
1549380072,67.1
1549380073,67.1
1549380073,67.1
1549380074,66.6
1549380074,67.1
1549380075,67.7
1549380075,67.1
1549380076,67.1
1549380076,67.7
1549380077,67.1
1549380077,67.1
1549380078,66.6
1549380078,67.1
1549380079,67.7
1549380079,66.6
1549380080,67.1
1549380080,67.1
1549380081,67.1
1549380081,66.6
1549380082,67.7
1549380082,67.1
1549380083,66.6
1549380083,66.6
1549380084,67.7
1549380084,67.1
1549380085,67.7
1549380085,67.1
1549380086,66.6
1549380086,67.7
1549380087,66.6
1549380087,66.6
1549380088,66.6
1549380088,66.6
1549380089,67.1
1549380089,67.1
1549380090,66.6
1549380090,67.1
1549380091,67.7
1549380091,67.7
1549380092,67.1
1549380092,66.6
1549380093,67.1
1549380094,66.6
1549380094,67.1
1549380095,66.6
1549380095,67.1
1549380096,67.1
1549380096,67.7
1549380097,67.1
1549380097,67.1
1549380098,67.7
1549380098,67.7
1549380099,66.6
1549380099,67.1
1549380100,67.1
1549380100,67.1
1549380101,66.6
1549380101,66.6
1549380102,66.6
1549380102,66.6
1549380103,67.1
1549380103,67.1
1549380104,66.6
1549380104,67.1
1549380105,66.6
1549380105,67.1
1549380106,67.1
1549380106,66.6
1549380107,67.1
1549380107,67.1
1549380108,66.6
1549380108,67.1
1549380109,67.1
1549380109,66.6
1549380110,66.6
1549380110,67.1
1549380111,66.6
1549380111,67.1
1549380112,66.6
1549380112,66.6
1549380113,67.1
1549380113,67.1
1549380114,66.6
1549380114,66.6
1549380115,66.6
1549380115,66.6
1549380116,66.6
1549380117,66.6
1549380117,66.6
1549380118,66.1
1549380118,66.6
1549380119,66.6
1549380119,66.6
1549380120,67.7
1549380120,67.1
1549380121,66.6
1549380121,66.6
1549380122,66.6
1549380122,66.6
1549380123,67.1
1549380123,66.6
1549380124,66.6
1549380124,66.6
1549380125,66.6
1549380125,66.6
1549380126,66.6
1549380126,66.6
1549380127,66.6
1549380127,67.1
1549380128,67.1
1549380128,66.6
1549380129,66.6
1549380129,66.6
1549380130,67.1
1549380130,66.6
1549380131,67.1
1549380131,67.1
1549380132,67.1
1549380132,66.6
1549380133,66.6
1549380133,67.1
1549380134,66.6
1549380134,66.6
1549380135,66.6
1549380135,67.1
1549380136,66.6
1549380136,67.1
1549380137,66.6
1549380137,67.7
1549380138,67.1
1549380138,66.6
1549380139,66.6
1549380140,67.7
1549380140,66.6
1549380141,67.1
1549380141,66.6
1549380142,66.6
1549380142,66.6
1549380143,66.6
1549380143,66.6
1549380144,67.1
1549380144,67.1
1549380145,66.6
1549380145,67.1
1549380146,66.6
1549380146,67.1
1549380147,66.6
1549380147,67.1
1549380148,66.6
1549380148,67.1
1549380149,66.6
1549380149,66.6
1549380150,66.6
1549380150,66.6
1549380151,66.6
1549380151,66.6
1549380152,67.1
1549380152,66.6
1549380153,66.6
1549380153,67.1
1549380154,66.6
1549380154,66.6
1549380155,67.1
1549380155,66.6
1549380156,67.1
1549380156,66.6
1549380157,66.6
1549380157,67.7
1549380158,66.6
1549380158,66.6
1549380159,66.6
1549380159,67.1
1549380160,66.6
1549380160,66.6
1549380161,66.6
1549380161,66.6
1549380162,66.6
1549380163,67.1
1549380163,66.6
1549380164,66.6
1549380164,67.1
1549380165,67.1
1549380165,66.1
1549380166,66.6
1549380166,66.6
1549380167,66.6
1549380167,66.6
1549380168,66.6
1549380168,67.1
1549380169,66.6
1549380169,67.1
1549380170,66.6
1549380170,67.1
1549380171,67.1
1549380171,66.6
1549380172,66.6
1549380172,66.6
1549380173,66.6
1549380173,67.1
1549380174,67.1
1549380174,66.6
1549380175,67.1
1549380175,66.6
1549380176,67.1
1549380176,66.6
1549380177,66.6
1549380177,67.1
1549380178,67.1
1549380178,66.6
1549380179,66.6
1549380179,66.6
1549380180,66.6
1549380180,66.6
1549380181,67.1
1549380181,67.1
1549380182,66.6
1549380182,66.6
1549380183,67.1
1549380183,66.6
1549380184,66.6
1549380184,67.1
1549380185,66.6
1549380186,66.6
1549380186,66.6
1549380187,67.1
1549380187,66.6
1549380188,66.6
1549380188,66.6
1549380189,67.1
1549380189,66.6
1549380190,67.1
1549380190,66.6
1549380191,66.6
1549380191,66.6
1549380192,66.6
1549380192,67.1
1549380193,67.1
1549380193,66.6
1549380194,66.6
1549380194,66.6
1549380195,67.1
1549380195,66.6
1549380196,66.6
1549380196,66.6
1549380197,67.1
1549380197,66.6
1549380198,67.1
1549380198,67.1
1549380199,66.6
1549380199,67.1
1549380200,66.6
1549380200,66.6
1549380201,67.1
1549380201,66.6
1549380202,66.6
1549380202,66.6
1549380203,67.1
1549380203,66.6
1549380204,67.1
1549380204,66.6
1549380205,66.6
1549380205,67.1
1549380206,67.1
1549380206,67.1
1549380207,67.1
1549380207,66.6
1549380208,67.1
1549380209,67.1
1549380209,66.6
1549380210,67.1
1549380210,66.6
1549380211,67.1
1549380211,67.1
1549380212,66.6
1549380212,66.6
1549380213,67.1
1549380213,66.6
1549380214,67.1
1549380214,66.6
1549380215,67.1
1549380215,67.1
1549380216,66.6
1549380216,66.6
1549380217,66.6
1549380217,67.1
1549380218,67.1
1549380218,66.6
1549380219,66.6
1549380219,66.6
1549380220,67.7
1549380220,66.6
1549380221,66.6
1549380221,67.1
1549380222,67.1
1549380222,67.1
1549380223,66.6
1549380223,66.6
1549380224,66.6
1549380224,66.6
1549380225,67.1
1549380225,66.6
1549380226,66.6
1549380226,66.6
1549380227,66.6
1549380227,67.1
1549380228,66.6
1549380228,67.1
1549380229,66.6
1549380229,66.6
1549380230,67.1
1549380231,66.6
1549380231,67.1
1549380232,66.6
1549380232,67.7
1549380233,66.6
1549380233,66.6
1549380234,66.6
1549380234,66.6
1549380235,66.6
1549380235,66.6
1549380236,66.6
1549380236,67.1
1549380237,66.6
1549380237,66.6
1549380238,66.6
1549380238,67.1
1549380239,67.1
1549380239,67.1
1549380240,66.6
1549380240,67.1
1549380241,66.6
1549380241,66.6
1549380242,66.6
1549380242,66.6
1549380243,66.6
1549380243,67.1
1549380244,66.6
1549380244,66.6
1549380245,66.6
1549380245,66.6
1549380246,66.6
1549380246,67.1
1549380247,66.6
1549380247,67.1
1549380248,67.1
1549380248,67.1
1549380249,66.6
1549380249,66.6
1549380250,66.6
1549380250,66.6
1549380251,66.6
1549380251,66.6
1549380252,66.6
1549380252,66.6
1549380253,66.6
1549380253,66.6
1549380254,66.6
1549380255,66.6
1549380255,66.6
1549380256,67.1
1549380256,66.6
1549380257,66.6
1549380257,66.6
1549380258,66.6
1549380258,66.6
1549380259,66.6
1549380259,66.6
1549380260,66.6
1549380260,66.6
1549380261,67.1
1549380261,66.6
1549380262,66.6
1549380262,66.6
1549380263,66.6
1549380263,66.6
1549380264,66.6
1549380264,66.6
1549380265,66.6
1549380265,66.6
1549380266,66.6
1549380266,66.6
1549380267,66.6
1549380267,67.1
1549380268,66.1
1549380268,66.6
1549380269,66.6
1549380269,66.6
1549380270,66.6
1549380270,66.6
1549380271,66.6
1549380271,66.6
1549380272,66.6
1549380272,66.6
1549380273,66.6
1549380273,66.6
1549380274,66.6
1549380274,66.6
1549380275,66.6
1549380275,66.6
1549380276,66.6
1549380276,66.6
1549380277,66.6
1549380278,66.6
1549380278,66.6
1549380279,66.6
1549380279,66.6
1549380280,67.1
1549380280,66.6
1549380281,66.6
1549380281,66.6
1549380282,66.6
1549380282,66.6
1549380283,66.6
1549380283,66.6
1549380284,66.6
1549380284,66.6
1549380285,66.6
1549380285,66.6
1549380286,66.6
1549380286,66.1
1549380287,66.6
1549380287,66.1
1549380288,66.6
1549380288,66.6
1549380289,66.6
1549380289,66.6
1549380290,66.6
1549380290,66.6
1549380291,66.1
1549380291,66.6
1549380292,66.1
1549380292,66.1
1549380293,66.6
1549380293,66.1
1549380294,66.6
1549380294,66.1
1549380295,65.5
1549380295,66.6
1549380296,66.6
1549380296,66.1
1549380297,65.5
1549380297,66.1
1549380298,66.6
1549380298,66.6
1549380299,66.1
1549380299,66.6
1549380300,65.5
1549380301,66.1
1549380301,66.6
1549380302,66.6
1549380302,66.6
1549380303,66.1
1549380303,65.5
1549380304,66.6
1549380304,66.6
1549380305,65.5
1549380305,66.6
1549380306,66.6
1549380306,66.6
1549380307,66.6
1549380307,65.5
1549380308,66.6
1549380308,66.6
1549380309,66.6
1549380309,66.1
1549380310,66.6
1549380310,65.5
1549380311,66.6
1549380311,66.6
1549380312,66.6
1549380312,66.6
1549380313,66.6
1549380313,66.1
1549380314,66.6
1549380314,66.6
1549380315,66.6
1549380315,66.6
1549380316,65.5
1549380316,66.6
1549380317,66.6
1549380317,66.6
1549380318,66.1
1549380318,66.1
1549380319,66.6
1549380319,66.6
1549380320,66.6
1549380320,66.6
1549380321,66.6
1549380321,66.6
1549380322,66.6
1549380322,66.6
1549380323,66.1
1549380324,66.6
1549380324,66.6
1549380325,66.1
1549380325,66.1
1549380326,66.6
1549380326,66.6
1549380327,66.6
1549380327,66.6
1549380328,66.6
1549380328,66.6
1549380329,66.6
1549380329,66.6
1549380330,66.6
1549380330,66.6
1549380331,66.1
1549380331,65.5
1549380332,66.6
1549380332,66.6
1549380333,66.6
1549380333,66.6
1549380334,66.1
1549380334,66.6
1549380335,66.6
1549380335,66.6
1549380336,66.6
1549380336,66.6
1549380337,66.6
1549380337,66.6
1549380338,66.6
1549380338,66.6
1549380339,66.6
1549380339,66.6
1549380340,66.6
1549380340,66.6
1549380341,66.6
1549380341,66.6
1549380342,66.6
1549380342,66.6
1549380343,66.6
1549380343,66.6
1549380344,66.6
1549380344,66.6
1549380345,66.6
1549380345,66.6
1549380346,66.1
1549380347,66.6
1549380347,66.6
1549380348,66.6
1549380348,66.6
1549380349,66.6
1549380349,66.6
1549380350,66.6
1549380350,66.6
1549380351,66.6
1549380351,66.6
1549380352,66.6
1549380352,66.6
1549380353,66.6
1549380353,66.6
1549380354,66.6
1549380354,66.6
1549380355,66.6
1549380355,66.6
1549380356,67.1
1549380356,66.6
1549380357,66.6
1549380357,66.6
1549380358,66.1
1549380358,66.1
1549380359,66.6
1549380359,66.6
1549380360,66.6
1549380360,67.1
1549380361,66.6
1549380361,66.6
1549380362,66.6
1549380362,66.6
1549380363,66.6
1549380363,66.6
1549380364,66.6
1549380364,66.6
1549380365,66.6
1549380365,66.6
1549380366,66.6
1549380366,66.6
1549380367,66.6
1549380367,66.6
1549380368,66.6
1549380369,66.6
1549380369,66.6
1549380370,66.6
1549380370,66.6
1549380371,67.1
1549380371,66.6
1549380372,66.6
1549380372,66.6
1549380373,66.6
1549380373,66.6
1549380374,66.6
1549380374,66.6
1549380375,66.6
1549380375,66.6
1549380376,66.6
1549380376,66.6
1549380377,67.1
1549380377,66.6
1549380378,66.6
1549380378,66.6
1549380379,66.6
1549380379,66.6
1549380380,66.6
1549380380,66.6
1549380381,66.6
1549380381,66.6
1549380382,66.6
1549380382,66.6
1549380383,66.6
1549380383,66.6
1549380384,66.6
1549380384,66.6
1549380385,66.6
1549380385,66.6
1549380386,66.6
1549380386,66.6
1549380387,66.6
1549380387,66.6
1549380388,66.6
1549380388,66.6
1549380389,66.6
1549380389,66.1
1549380390,67.1
1549380391,66.6
1549380391,66.6
1549380392,66.6
1549380392,66.6
1549380393,66.1
1549380393,66.6
1549380394,66.6
1549380394,66.1
1549380395,66.6
1549380395,66.6
1549380396,66.6
1549380396,66.6
1549380397,66.6
1549380397,66.6
1549380398,66.6
1549380398,67.1
1549380399,66.6
1549380399,66.6
1549380400,66.6
1549380400,67.1
1549380401,66.6
1549380401,66.6
1549380402,66.6
1549380402,66.6
1549380403,66.6
1549380403,66.6
1549380404,66.1
1549380404,66.6
1549380405,66.6
1549380405,66.6
1549380406,66.6
1549380406,66.6
1549380407,66.6
1549380407,66.1
1549380408,66.6
1549380408,66.6
1549380409,66.6
1549380409,66.6
1549380410,66.6
1549380410,66.6
1549380411,66.1
1549380411,66.6
1549380412,66.6
1549380412,66.6
1549380413,66.6
1549380414,66.6
1549380414,66.1
1549380415,66.1
1549380415,67.1
1549380416,66.1
1549380416,66.6
1549380417,66.6
1549380417,66.6
1549380418,66.6
1549380418,66.6
1549380419,66.6
1549380419,66.6
1549380420,66.6
1549380420,66.6
1549380421,66.6
1549380421,66.6
1549380422,66.6
1549380422,66.6
1549380423,66.6
1549380423,66.6
1549380424,66.6
1549380424,66.6
1549380425,66.6
1549380425,66.6
1549380426,66.6
1549380426,66.6
1549380427,66.6
1549380427,66.6
1549380428,66.6
1549380428,66.6
1549380429,66.6
1549380429,66.6
1549380430,66.6
1549380430,66.6
1549380431,66.6
1549380431,66.6
1549380432,66.6
1549380432,66.6
1549380433,66.6
1549380433,66.6
1549380434,66.6
1549380434,66.6
1549380435,66.6
1549380435,66.6
1549380436,67.1
1549380437,66.6
1549380437,65.5
1549380438,66.6
1549380438,66.6
1549380439,66.6
1549380439,66.6
1549380440,66.6
1549380440,66.6
1549380441,66.6
1549380441,66.6
1549380442,66.6
1549380442,66.1
1549380443,65.5
1549380443,66.6
1549380444,65.5
1549380444,66.1
1549380445,65.5
1549380445,65.5
1549380446,65.5
1549380446,66.1
1549380447,66.1
1549380447,66.1
1549380448,66.1
1549380448,65.5
1549380449,66.6
1549380449,66.6
1549380450,65.5
1549380450,65.5
1549380451,65.5
1549380451,65.5
1549380452,66.1
1549380452,65.5
1549380453,65.5
1549380453,65.5
1549380454,66.6
1549380454,65.5
1549380455,65.5
1549380455,65.5
1549380456,66.1
1549380456,65.5
1549380457,65.5
1549380457,65.5
1549380458,66.1
1549380458,65.5
1549380459,66.1
1549380460,65.5
1549380460,65.5
1549380461,65.5
1549380461,66.1
1549380462,65.5
1549380462,66.1
1549380463,66.1
1549380463,66.6
1549380464,66.1
1549380464,66.1
1549380465,65.5
1549380465,65.5
1549380466,66.6
1549380466,65.5
1549380467,65.5
1549380467,65.5
1549380468,65.5
1549380468,66.1
1549380469,65.5
1549380469,66.1
1549380470,65.5
1549380470,65.5
1549380471,66.1
1549380471,66.1
1549380472,65.5
1549380472,65.5
1549380473,66.1
1549380473,65.5
1549380474,65.5
1549380474,65.5
1549380475,65.5
1549380475,66.1
1549380476,66.1
1549380476,66.1
1549380477,65.5
1549380477,65.5
1549380478,65.5
1549380478,66.1
1549380479,66.1
1549380479,65.5
1549380480,65.5
1549380480,65.5
1549380481,65.5
1549380481,65.5
1549380482,65.5
1549380483,66.1
1549380483,65.5
1549380484,65.5
1549380484,65.5
1549380485,65.5
1549380485,65.5
1549380486,66.6
1549380486,65.5
1549380487,65.5
1549380487,65.5
1549380488,65.5
1549380488,65.5
1549380489,66.6
1549380489,65.5
1549380490,65.5
1549380490,65.5
1549380491,65.5
1549380491,65.5
